"","seqnames","start","end","width","strand","fold_change","negative_log10(pvalue)","SYMBOL","annotation","annotation_TSS"
"3132","chr16",30387808,30390637,2830,"*",3.507,17.12596,"Atp13a3","Promoter","TSS"
"3133","chr16",30501901,30504794,2894,"*",2.60641,5.07669,"Tmem44","Intergenic","enhancer"
"3134","chr16",30508837,30513654,4818,"*",3.42362,11.12167,"Tmem44","Exon","Exon"
"3135","chr16",30586264,30587492,1229,"*",4.52312,14.05171,"Lsg1","Promoter","TSS"
"3136","chr16",30595463,30597033,1571,"*",4.91505,16.79167,"Fam43a","Promoter","TSS"
"3137","chr16",30787394,30790685,3292,"*",4.36826,21.68259,"Fam43a","Intergenic","enhancer"
"3138","chr16",31079951,31081865,1915,"*",4.24165,20.36199,"Xxylt1","Promoter","TSS"
"3139","chr16",31192214,31193598,1385,"*",3.64467,9.21371,"Acap2","Intron","Intron"
"3140","chr16",31233651,31235730,2080,"*",4.5613,15.13649,"Acap2","Intergenic","enhancer"
"3141","chr16",31662750,31664803,2054,"*",6.03259,45.66248,"Dlg1","Promoter","TSS"
"3142","chr16",31945710,31949554,3845,"*",6.53864,36.94249,"0610012G03Rik","Promoter","TSS"
"3143","chr16",32001391,32004272,2882,"*",5.70603,33.04978,"Senp5","Promoter","TSS"
"3144","chr16",32076582,32079254,2673,"*",7.84579,58.88581,"Pak2","Promoter","TSS"
"3145","chr16",32098646,32099963,1318,"*",8.3542,52.58854,"Cep19","Promoter","TSS"
"3146","chr16",32112777,32116112,3336,"*",6.15559,26.11744,"Cep19","Intergenic","enhancer"
"3147","chr16",32128711,32132230,3520,"*",4.5383,22.64586,"Nrros","Intergenic","enhancer"
"3148","chr16",32134192,32136011,1820,"*",5.95379,22.85439,"Nrros","Intergenic","enhancer"
"3149","chr16",32160015,32166436,6422,"*",6.02241,38.08302,"Nrros","Promoter","TSS"
"3150","chr16",32173800,32181740,7941,"*",7.90022,38.0024,"Bex6","Promoter","TSS"
"3151","chr16",32183797,32185030,1234,"*",2.57971,3.24059,"Bex6","Exon","Exon"
"3152","chr16",32188265,32190917,2653,"*",6.2048,28.00935,"Bex6","Intergenic","enhancer"
"3153","chr16",32200417,32203292,2876,"*",5.03782,16.53829,"Bex6","Intergenic","enhancer"
"3154","chr16",32245068,32247540,2473,"*",9.1226,54.38389,"Fbxo45","Promoter","TSS"
"3155","chr16",32275348,32280525,5178,"*",7.59306,39.829,"Rnf168","Promoter","TSS"
"3156","chr16",32330927,32333269,2343,"*",6.87092,37.14786,"Ubxn7","Promoter","TSS"
"3157","chr16",32419206,32420990,1785,"*",8.2366,42.44999,"Tctex1d2","Promoter","TSS"
"3158","chr16",32429946,32431653,1708,"*",4.69433,14.33108,"Pcyt1a","Promoter","TSS"
"3159","chr16",32507044,32511568,4525,"*",4.92283,27.15269,"Zdhhc19","Exon","Exon"
"3160","chr16",32519032,32520485,1454,"*",4.50384,15.54723,"Zdhhc19","Intergenic","enhancer"
"3161","chr16",32547444,32551678,4235,"*",5.01471,21.70771,"Zdhhc19","Intergenic","enhancer"
"3162","chr16",32608986,32610925,1940,"*",13.39602,89.62763,"Tfrc","Promoter","TSS"
"3163","chr16",32642929,32646576,3648,"*",7.2259,35.36081,"Tnk2","Promoter","TSS"
"3164","chr16",32804263,32807542,3280,"*",4.45994,14.44045,"Smbd1","Promoter","TSS"
"3165","chr16",32877299,32878550,1252,"*",7.8702,61.61058,"Rubcn","Promoter","TSS"
"3166","chr16",32913562,32914889,1328,"*",6.5334,37.36172,"Lrch3","Promoter","TSS"
"3167","chr16",33042271,33043368,1098,"*",5.03782,16.53829,"Iqcg","Intron","Intron"
"3168","chr16",33056567,33058418,1852,"*",4.49598,25.55121,"Rpl35a","Promoter","TSS"
"3169","chr16",33062566,33063909,1344,"*",4.58525,22.2637,"Lmln","Promoter","TSS"
"3170","chr16",33250275,33252371,2097,"*",7.85374,73.38008,"Snx4","Promoter","TSS"
"3171","chr16",33344230,33345630,1401,"*",2.46371,4.63337,"1700007L15Rik","Intergenic","enhancer"
"3172","chr16",33380342,33381857,1516,"*",4.80701,32.21738,"1700007L15Rik","Promoter","TSS"
"3173","chr16",33684028,33685163,1136,"*",5.7341,32.00592,"Heg1","Promoter","TSS"
"3174","chr16",33785903,33787044,1142,"*",3.54768,8.63038,"Muc13","Exon","Exon"
"3175","chr16",33792745,33797586,4842,"*",4.95485,17.28735,"Muc13","Promoter","TSS"
"3176","chr16",33833071,33834208,1138,"*",2.69114,7.2952,"Itgb5","Intron","Intron"
"3177","chr16",33921317,33923885,2569,"*",5.03782,16.53829,"Umps","Intron","Intron"
"3178","chr16",33965635,33967362,1728,"*",6.18262,41.55536,"Umps","Promoter","TSS"
"3179","chr16",35021926,35023226,1301,"*",6.64076,27.95482,"Hacd2","Promoter","TSS"
"3180","chr16",35870485,35872501,2017,"*",3.81066,22.51611,"Parp14","Promoter","TSS"
"3181","chr16",35938482,35939676,1195,"*",4.37994,20.22242,"Dtx3l","Promoter","TSS"
"3182","chr16",35982229,35984571,2343,"*",7.79023,53.436,"Kpna1","Promoter","TSS"
"3183","chr16",36070804,36072481,1678,"*",7.80919,48.91933,"Ccdc58","Promoter","TSS"
"3184","chr16",36873839,36875802,1964,"*",9.43968,67.4408,"Eaf2","Promoter","TSS"
"3185","chr16",36934596,36936438,1843,"*",4.00736,10.19684,"Hcls1","Promoter","TSS"
"3186","chr16",37011304,37012477,1174,"*",7.8654,47.13321,"Polq","Promoter","TSS"
"3187","chr16",37539252,37540631,1380,"*",4.37658,16.25109,"Rabl3","Promoter","TSS"
"3188","chr16",37867902,37869585,1684,"*",4.99278,25.45466,"Lrrc58","Promoter","TSS"
"3189","chr16",38088035,38090895,2861,"*",10.19013,58.16312,"BC031361","Promoter","TSS"
"3190","chr16",38345284,38347763,2480,"*",5.38131,18.83332,"Cox17","Promoter","TSS"
"3191","chr16",38562155,38563408,1254,"*",9.48801,55.93015,"Tmem39a","Promoter","TSS"
"3192","chr16",42874669,42876703,2035,"*",6.86975,29.71837,"Zbtb20","Promoter","TSS"
"3193","chr16",43663833,43664981,1149,"*",4.92199,17.16319,"Tigit","Promoter","TSS"
"3194","chr16",43888902,43890443,1542,"*",4.65753,14.85621,"Qtrt2","Promoter","TSS"
"3195","chr16",44136112,44140570,4459,"*",12.04765,85.3694,"Atp6v1a","Promoter","TSS"
"3196","chr16",44172439,44173935,1497,"*",8.41888,71.86755,"Usf3","Promoter","TSS"
"3197","chr16",44744778,44746296,1519,"*",5.38131,18.83332,"Gtpbp8","Promoter","TSS"
"3198","chr16",44765060,44767813,2754,"*",3.09139,5.40737,"Cd200r1","Promoter","TSS"
"3199","chr16",45157959,45160156,2198,"*",5.99133,36.24369,"Atg3","Promoter","TSS"
"3200","chr16",46009649,46011781,2133,"*",6.29727,25.3691,"Plcxd2","Promoter","TSS"
"3201","chr16",48993525,48995180,1656,"*",5.0645,24.41795,"Dzip3","Promoter","TSS"
"3202","chr16",49774394,49776326,1933,"*",3.8618,16.56066,"Ift57","Intergenic","enhancer"
"3203","chr16",49807129,49808224,1096,"*",4.20004,11.98953,"Cd47","Intergenic","enhancer"
"3204","chr16",49839431,49841034,1604,"*",2.58381,3.53587,"Cd47","Intergenic","enhancer"
"3205","chr16",49853307,49860337,7031,"*",9.36933,53.68687,"Cd47","Promoter","TSS"
"3206","chr16",49937306,49938902,1597,"*",3.77587,11.72471,"Gm19723","Intergenic","enhancer"
"3207","chr16",50430320,50432226,1907,"*",3.73931,12.58739,"Bbx","Promoter","TSS"
"3208","chr16",55788068,55789420,1353,"*",4.00736,10.19684,"Nfkbiz","Intergenic","enhancer"
"3209","chr16",55820673,55822564,1892,"*",9.82035,61.50183,"Nfkbiz","Promoter","TSS"
"3210","chr16",55894573,55895724,1152,"*",5.22672,24.48796,"Nxpe3","Promoter","TSS"
"3211","chr16",55965835,55969660,3826,"*",4.27771,22.05193,"Rpl24","Promoter","TSS"
"3212","chr16",55972648,55975673,3026,"*",6.71067,50.09766,"Zbtb11","Promoter","TSS"
"3213","chr16",56028707,56030280,1574,"*",8.7067,50.35163,"Pcnp","Promoter","TSS"
"3214","chr16",56074121,56076002,1882,"*",4.80052,20.38563,"Senp7","Promoter","TSS"
"3215","chr16",56716643,56718009,1367,"*",7.62697,36.45034,"Tfg","Promoter","TSS"
"3216","chr16",57120589,57123905,3317,"*",11.02964,82.65479,"Tomm70a","Promoter","TSS"
"3217","chr16",57605906,57607647,1742,"*",8.93068,46.79614,"Cmss1","Promoter","TSS"
"3218","chr16",58768009,58769158,1150,"*",2.40441,2.48425,"Olfr172","Intergenic","enhancer"
"3219","chr16",62786036,62787457,1422,"*",4.23635,11.5289,"Nsun3","Promoter","TSS"
"3220","chr16",64770473,64771579,1107,"*",5.84267,31.76237,"4930453N24Rik","Promoter","TSS"
"3221","chr16",64850769,64854126,3358,"*",3.84318,23.55231,"Cggbp1","Promoter","TSS"
"3222","chr16",65561925,65563245,1321,"*",8.15245,52.68433,"Chmp2b","Promoter","TSS"
"3223","chr16",75763881,75765116,1236,"*",3.03879,9.24218,"Hspa13","Promoter","TSS"
"3224","chr16",75766262,75767816,1555,"*",9.10205,78.8833,"Hspa13","Promoter","TSS"
"3225","chr16",76300953,76302099,1147,"*",4.12185,10.85617,"Nrip1","Intron","Intron"
"3226","chr16",76370327,76374202,3876,"*",8.58719,43.81281,"Nrip1","Promoter","TSS"
"3227","chr16",78573694,78574806,1113,"*",4.35084,12.21272,"D16Ertd472e","Promoter","TSS"
"3228","chr16",78575932,78578096,2165,"*",6.23807,31.14898,"D16Ertd472e","Promoter","TSS"
"3229","chr16",84702662,84703979,1318,"*",8.01471,38.95536,"Mir155hg","Intergenic","enhancer"
"3230","chr16",84734338,84735767,1430,"*",3.13846,6.35082,"Mrpl39","Promoter","TSS"
"3231","chr16",84834332,84836245,1914,"*",7.20848,42.52448,"Atp5j","Promoter","TSS"
"3232","chr16",87431581,87433069,1489,"*",6.50497,55.91809,"Ltn1","Promoter","TSS"
"3233","chr16",87439257,87441278,2022,"*",4.30826,27.94584,"Rwdd2b","Promoter","TSS"
"3234","chr16",87452966,87457048,4083,"*",6.39022,65.61872,"Usp16","Promoter","TSS"
"3235","chr16",87495130,87497232,2103,"*",9.93383,66.22864,"Cct8","Promoter","TSS"
"3236","chr16",87698374,87700322,1949,"*",4.48116,29.53362,"Bach1","Promoter","TSS"
"3237","chr16",89985870,89987635,1766,"*",3.79102,9.47572,"Tiam1","Intron","Intron"
"3238","chr16",90142350,90144764,2415,"*",3.54937,7.68877,"Tiam1","Promoter","TSS"
"3239","chr16",90197969,90199164,1196,"*",4.44103,18.99687,"Sod1","Intergenic","enhancer"
"3240","chr16",90219692,90222674,2983,"*",9.34599,65.22551,"Sod1","Promoter","TSS"
"3241","chr16",90282478,90285339,2862,"*",6.33082,45.04536,"Scaf4","Promoter","TSS"
"3242","chr16",90726786,90727872,1087,"*",5.88006,30.72699,"Mis18a","Promoter","TSS"
"3243","chr16",91009963,91011915,1953,"*",8.23006,71.73833,"Synj1","Promoter","TSS"
"3244","chr16",91043378,91045501,2124,"*",8.34052,62.75436,"Paxbp1","Promoter","TSS"
"3245","chr16",91371870,91373726,1857,"*",9.34233,63.46204,"Ifnar2","Promoter","TSS"
"3246","chr16",91464277,91465604,1328,"*",5.334,23.1289,"A930006K02Rik","Promoter","TSS"
"3247","chr16",91484506,91485792,1287,"*",6.37007,35.66936,"Ifnar1","Promoter","TSS"
"3248","chr16",91532795,91534237,1443,"*",2.88241,5.82081,"Mir6367","Intergenic","enhancer"
"3249","chr16",91545809,91550364,4556,"*",7.2616,59.78738,"Ifngr2","Promoter","TSS"
"3250","chr16",91646300,91649567,3268,"*",10.61678,85.67892,"Gart","Promoter","TSS"
"3251","chr16",91726707,91728570,1864,"*",3.73199,10.02779,"Cryzl1","Promoter","TSS"
"3252","chr16",91793806,91795329,1524,"*",3.04452,6.02722,"Itsn1","Intron","Intron"
"3253","chr16",91917622,91918974,1353,"*",4.87416,16.30298,"Atp5o","Exon","Exon"
"3254","chr16",92022058,92023492,1435,"*",2.97876,7.46561,"Mrps6","Intergenic","enhancer"
"3255","chr16",92057636,92059510,1875,"*",4.67983,28.6773,"Mrps6","Promoter","TSS"
"3256","chr16",92300660,92301921,1262,"*",4.54922,14.14612,"Smim11","Promoter","TSS"
"3257","chr16",92619778,92622217,2440,"*",5.99846,24.25881,"Runx1","Intron","Intron"
"3258","chr16",92821380,92827242,5863,"*",5.89399,27.11879,"Runx1","Promoter","TSS"
"3259","chr16",92926571,92928076,1506,"*",3.04087,5.82881,"Runx1","Intergenic","enhancer"
"3260","chr16",93192733,93194045,1313,"*",2.7335,4.30767,"1810053B23Rik","Intergenic","enhancer"
"3261","chr16",93711174,93713636,2463,"*",8.58908,50.94209,"Dop1b","Promoter","TSS"
"3262","chr16",93815790,93818682,2893,"*",5.45715,19.86045,"Morc3","Intergenic","enhancer"
"3263","chr16",93832311,93833718,1408,"*",6.77457,49.11738,"Morc3","Promoter","TSS"
"3264","chr16",93913673,93914802,1130,"*",5.20622,20.74754,"Cldn14","Intergenic","enhancer"
"3265","chr16",93972915,93975381,2467,"*",6.6899,31.76829,"Cldn14","Intron","Intron"
"3266","chr16",93980227,93983032,2806,"*",6.94174,41.68828,"Cldn14","Intron","Intron"
"3267","chr16",94370163,94371779,1617,"*",7.39057,37.98841,"Ttc3","Promoter","TSS"
"3268","chr16",94525737,94527589,1853,"*",10.33857,63.08302,"Vps26c","Promoter","TSS"
"3269","chr16",94545381,94546723,1343,"*",4.20977,11.44309,"Vps26c","Intergenic","enhancer"
"3270","chr16",94558951,94561501,2551,"*",5.08716,17.41766,"Dyrk1a","Intergenic","enhancer"
"3271","chr16",94568689,94571514,2826,"*",5.68687,30.17055,"Dyrk1a","Promoter","TSS"
"3272","chr16",95702026,95703164,1139,"*",4.82571,24.22042,"Ets2","Promoter","TSS"
"3273","chr16",96126856,96128393,1538,"*",4.02983,18.30727,"Hmgn1","Promoter","TSS"
"3274","chr16",97850855,97852241,1387,"*",7.09874,31.51237,"Prdm15","Promoter","TSS"
"3275","chr16",97961526,97963061,1536,"*",10.33046,74.83776,"Zbtb21","Promoter","TSS"
"3276","chr16",97996257,97998592,2336,"*",5.95379,22.85439,"B230307C23Rik","Promoter","TSS"
"3277","chr17",3114204,3115803,1600,"*",7.2943,43.42352,"Scaf8","Promoter","TSS"
"3278","chr17",4993863,4997332,3470,"*",5.59503,32.43612,"Arid1b","Promoter","TSS"
"3279","chr17",5399715,5407639,7925,"*",3.83837,12.77208,"Ldhal6b","Exon","Exon"
"3280","chr17",5798711,5799840,1130,"*",3.34505,8.33844,"3300005D01Rik","Promoter","TSS"
"3281","chr17",5934583,5936827,2245,"*",6.98425,30.61175,"Synj2","Intergenic","enhancer"
"3282","chr17",5940895,5942012,1118,"*",3.20216,9.02214,"Synj2","Promoter","TSS"
"3283","chr17",5975400,5978478,3079,"*",4.43157,22.35286,"Synj2","Promoter","TSS"
"3284","chr17",6001264,6003030,1767,"*",5.34898,22.07247,"Synj2","Intron","Intron"
"3285","chr17",6314553,6317808,3256,"*",7.76354,44.10662,"Dynlt1a","Promoter","TSS"
"3286","chr17",6327893,6341025,13133,"*",2.35374,3.80806,"Dynlt1a","Intron","Intron"
"3287","chr17",6343997,6380607,36611,"*",2.04203,4.6882,"Dynlt1a","Exon","Exon"
"3288","chr17",6382906,6552961,170056,"*",7.05033,211.54362,"Dynlt1a","Promoter","TSS"
"3289","chr17",6554375,6605237,50863,"*",5.38294,52.36453,"Dynlt1c","Promoter","TSS"
"3290","chr17",6607391,6609657,2267,"*",2.59052,7.20793,"Dynlt1c","Exon","Exon"
"3291","chr17",6610878,6613147,2270,"*",1.95144,3.6997,"Tmem181c-ps","Exon","Exon"
"3292","chr17",6624607,6627575,2969,"*",1.86028,2.80677,"Tmem181c-ps","Intergenic","enhancer"
"3293","chr17",6628696,6631955,3260,"*",1.83808,2.2839,"Tmem181c-ps","Intergenic","enhancer"
"3294","chr17",6652972,6656439,3468,"*",7.36703,59.49486,"Dynlt1f","Promoter","TSS"
"3295","chr17",6778590,6780202,1613,"*",2.66902,5.94866,"Ezr","Promoter","TSS"
"3296","chr17",6782025,6783783,1759,"*",6.15086,37.96863,"Ezr","Promoter","TSS"
"3297","chr17",6827449,6828808,1360,"*",5.4958,19.6183,"Ezr","Exon","Exon"
"3298","chr17",8146867,8148450,1584,"*",4.42977,45.90096,"Rnaset2a","Promoter","TSS"
"3299","chr17",8163497,8166592,3096,"*",4.59728,19.11413,"Fgfr1op","Promoter","TSS"
"3300","chr17",8282539,8284811,2273,"*",10.83087,82.96424,"Mpc1","Promoter","TSS"
"3301","chr17",8371208,8372740,1533,"*",5.38131,18.83332,"T2","Promoter","TSS"
"3302","chr17",12030624,12031808,1185,"*",3.09139,5.40737,"Agpat4","Intron","Intron"
"3303","chr17",12204723,12206289,1567,"*",2.48864,3.7933,"Agpat4","Intron","Intron"
"3304","chr17",12915193,12918198,3006,"*",5.11572,37.59432,"Tcp1","Promoter","TSS"
"3305","chr17",12959503,12961152,1650,"*",4.79156,18.67172,"Acat2","Promoter","TSS"
"3306","chr17",12987401,12993085,5685,"*",8.30418,78.12247,"Wtap","Promoter","TSS"
"3307","chr17",13007408,13008544,1137,"*",5.58384,28.8658,"Sod2","Promoter","TSS"
"3308","chr17",13142850,13148373,5524,"*",2.97689,4.87476,"Unc93a","Intron","Intron"
"3309","chr17",13149602,13161980,12379,"*",6.78051,36.27274,"Unc93a","Intron","Intron"
"3310","chr17",13163262,13410744,247483,"*",6.52626,27.08574,"Gm10512","Promoter","TSS"
"3311","chr17",14960620,14962615,1996,"*",9.96295,108.85583,"Phf10","Promoter","TSS"
"3312","chr17",14990538,15038255,47718,"*",12.57768,205.83426,"Gm3417","Promoter","TSS"
"3313","chr17",15053600,15055016,1417,"*",6.91692,37.82649,"Ermard","Promoter","TSS"
"3314","chr17",15395731,15396945,1215,"*",5.51482,24.67652,"Fam120b","Promoter","TSS"
"3315","chr17",15440483,15441613,1131,"*",2.89399,7.79759,"Fam120b","Intergenic","enhancer"
"3316","chr17",15497724,15500620,2897,"*",6.23807,31.14898,"Psmb1","Promoter","TSS"
"3317","chr17",15525635,15528937,3303,"*",8.7067,50.35163,"Pdcd2","Promoter","TSS"
"3318","chr17",15704642,15706180,1539,"*",6.98766,39.56256,"Chd1","Promoter","TSS"
"3319","chr17",16959471,16962029,2559,"*",2.97689,4.87476,"Zfp960","Intergenic","enhancer"
"3320","chr17",16968004,16970078,2075,"*",2.8624,4.35976,"Zfp960","Intergenic","enhancer"
"3321","chr17",16973530,16974659,1130,"*",2.51891,2.9242,"Zfp960","Intergenic","enhancer"
"3322","chr17",16980021,16981287,1267,"*",2.7479,3.86179,"Zfp960","Intergenic","enhancer"
"3323","chr17",17003961,17301644,297684,"*",5.59854,42.23051,"Gm6712","Promoter","TSS"
"3324","chr17",17303861,17305562,1702,"*",2.57897,3.81531,"Gm6712","Intron","Intron"
"3325","chr17",17373760,17375381,1622,"*",4.9608,17.99882,"Riok2","Promoter","TSS"
"3326","chr17",17623332,17625850,2519,"*",6.90059,52.68203,"Lnpep","Promoter","TSS"
"3327","chr17",17837592,17839055,1464,"*",4.70135,15.33799,"Spaca6","Promoter","TSS"
"3328","chr17",20944524,20946389,1866,"*",4.90005,21.52501,"Ppp2r1a","Promoter","TSS"
"3329","chr17",21008483,21009637,1155,"*",4.71984,19.01994,"Zfp160","Promoter","TSS"
"3330","chr17",21422849,21424278,1430,"*",5.38131,18.83332,"Zfp54","Promoter","TSS"
"3331","chr17",21473832,21477660,3829,"*",3.15971,12.88298,"Zfp53","Intergenic","enhancer"
"3332","chr17",21489058,21490276,1219,"*",8.81618,45.79668,"Zfp53","Promoter","TSS"
"3333","chr17",21531425,21533281,1857,"*",5.65644,35.14509,"Zfp52","Promoter","TSS"
"3334","chr17",21535002,21536595,1594,"*",7.32296,41.60839,"Zfp52","Promoter","TSS"
"3335","chr17",21649712,21653502,3791,"*",5.6103,20.41426,"Zfp983","Promoter","TSS"
"3336","chr17",21678987,21680513,1527,"*",7.55673,35.18108,"Zfp760","Intergenic","enhancer"
"3337","chr17",21960877,22361333,400457,"*",12.13656,76.87514,"Zfp947","Promoter","TSS"
"3338","chr17",23192312,23194936,2625,"*",4.35084,12.21272,"Zfp40","Promoter","TSS"
"3339","chr17",23549138,23552170,3033,"*",6.56351,31.24501,"6330415G19Rik","Promoter","TSS"
"3340","chr17",23563747,23565039,1293,"*",5.59798,23.48419,"Zfp213","Promoter","TSS"
"3341","chr17",23598658,23601554,2897,"*",5.94455,23.23262,"Zfp13","Promoter","TSS"
"3342","chr17",23673161,23678520,5360,"*",8.34904,53.10176,"Tnfrsf12a","Promoter","TSS"
"3343","chr17",23725656,23727591,1936,"*",8.64715,63.89496,"Pkmyt1","Promoter","TSS"
"3344","chr17",23748633,23750059,1427,"*",4.45233,15.95711,"9530082P21Rik","Promoter","TSS"
"3345","chr17",23778559,23779948,1390,"*",4.67793,19.81334,"Flywch2","Exon","Exon"
"3346","chr17",23797034,23798133,1100,"*",2.8624,4.35976,"Srrm2","Intergenic","enhancer"
"3347","chr17",23801888,23805769,3882,"*",8.77349,47.8546,"Srrm2","Promoter","TSS"
"3348","chr17",23828360,23830057,1698,"*",4.65505,19.38391,"Elob","Promoter","TSS"
"3349","chr17",23883689,23918933,35245,"*",3.68326,14.32788,"Dcpp3","Promoter","TSS"
"3350","chr17",24140428,24143214,2787,"*",10.99594,71.53111,"Pdpk1","Promoter","TSS"
"3351","chr17",24151552,24152921,1370,"*",3.49383,9.59357,"Pdpk1","Promoter","TSS"
"3352","chr17",24167372,24173075,5704,"*",9.43334,66.23857,"Atp6v0c","Promoter","TSS"
"3353","chr17",24204684,24207017,2334,"*",8.10345,69.85666,"Tbc1d24","Promoter","TSS"
"3354","chr17",24219160,24220711,1552,"*",5.80857,32.79953,"Tedc2","Promoter","TSS"
"3355","chr17",24250103,24252417,2315,"*",4.57338,18.68764,"Ccnf","Promoter","TSS"
"3356","chr17",24273802,24276370,2569,"*",2.8624,4.35976,"Ccnf","Intron","Intron"
"3357","chr17",24282129,24283684,1556,"*",2.51891,2.9242,"Ccnf","Intron","Intron"
"3358","chr17",24285043,24287838,2796,"*",7.21324,32.41864,"Ccnf","Exon","Exon"
"3359","chr17",24350971,24353856,2886,"*",6.30416,30.14622,"Abca3","Promoter","TSS"
"3360","chr17",24412781,24417521,4741,"*",10.273,66.52089,"Rnps1","Promoter","TSS"
"3361","chr17",24425979,24427741,1763,"*",8.58719,43.81281,"Eci1","Promoter","TSS"
"3362","chr17",24452779,24456191,3413,"*",11.39126,87.02115,"E4f1","Promoter","TSS"
"3363","chr17",24466276,24482477,16202,"*",9.17049,79.87527,"Bricd5","Promoter","TSS"
"3364","chr17",24526694,24530295,3602,"*",8.82448,56.44419,"Traf7","Promoter","TSS"
"3365","chr17",24548763,24551739,2977,"*",13.46798,107.32199,"Pkd1","Promoter","TSS"
"3366","chr17",24631245,24633538,2294,"*",3.55172,13.15138,"Nthl1","Promoter","TSS"
"3367","chr17",24649677,24652044,2368,"*",6.92627,53.31255,"Slc9a3r2","Promoter","TSS"
"3368","chr17",24666063,24674549,8487,"*",8.22702,50.91768,"Zfp598","Promoter","TSS"
"3369","chr17",24685872,24691754,5883,"*",5.49236,20.75348,"Syngr3","Promoter","TSS"
"3370","chr17",24693064,24732359,39296,"*",5.94086,54.51905,"Snora78","Promoter","TSS"
"3371","chr17",24734205,24740476,6272,"*",9.40389,70.7685,"Msrb1","Promoter","TSS"
"3372","chr17",24848563,24851995,3433,"*",7.18809,36.16879,"Hagh","Promoter","TSS"
"3373","chr17",24877425,24880207,2783,"*",3.77636,21.48192,"Igfals","Promoter","TSS"
"3374","chr17",24883812,24888000,4189,"*",6.63326,43.73244,"Nubp2","Promoter","TSS"
"3375","chr17",24894076,24897939,3864,"*",8.82831,74.95058,"Eme2","Promoter","TSS"
"3376","chr17",24935226,24936931,1706,"*",9.73215,53.95411,"Mapk8ip3","Promoter","TSS"
